job_title_name,course_id,name,en_name,nps
Product Management,31,Efficiently Serving LLMs,efficiently-serving-llms,57.14
Product Management,24,LLMOps,llmops,56.16
Product Management,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,53.7
Product Management,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,53.23
Product Management,16,Pair Programming with a Large Language Model,pair-programming-llm,50.73
Product Management,"1,003",Intro to Federated Learning,intro-to-federated-learning,50
Product Management,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,50
Product Management,7,How Diffusion Models Work,diffusion-models,49.45
Product Management,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,40
Product Management,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,39.51
Product Management,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,0
Product Management,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,0
Product Management,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,-50
Software Engineer,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,83.22
Software Engineer,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,74.81
Software Engineer,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,69.41
Software Engineer,998,Generative AI for Everyone,genai4e,66.94
Software Engineer,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,66.84
Software Engineer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,65.96
Software Engineer,36,Getting Started with Mistral,getting-started-with-mistral,65.27
Software Engineer,29,Open Source Models with Hugging Face,open-source-models-hugging-face,64.89
Software Engineer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,64.19
Software Engineer,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,63.77
Software Engineer,44,AI Agents in LangGraph,ai-agents-in-langgraph,63.65
Software Engineer,9,LangChain Chat with Your Data,langchain-chat-with-your-data,63.01
Software Engineer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,62.96
Software Engineer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,62.68
Software Engineer,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,62.5
Software Engineer,38,Quantization in Depth,quantization-in-depth,62.36
Software Engineer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,62.03
Software Engineer,6,LangChain for LLM Application Development,langchain,61.97
Software Engineer,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,61.36
Software Engineer,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,61.17
Software Engineer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,61.15
Software Engineer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,60.64
Software Engineer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,60.63
Software Engineer,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,60.38
Software Engineer,13,Finetuning Large Language Models,finetuning-large-language-models,60.16
Software Engineer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,60.14
Software Engineer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,60.12
Software Engineer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,60
Software Engineer,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,59.76
Software Engineer,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,59.74
Software Engineer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,59.54
Software Engineer,33,Red Teaming LLM Applications,red-teaming-llm-applications,59.53
Software Engineer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,59.38
Software Engineer,16,Pair Programming with a Large Language Model,pair-programming-llm,58.69
Software Engineer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,58.69
Software Engineer,8,Building Systems with the ChatGPT API,chatgpt-building-system,58.28
Software Engineer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,58.26
Software Engineer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,58.18
Software Engineer,10,Building Generative AI Applications with Gradio,huggingface-gradio,58
Software Engineer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,57.22
Software Engineer,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,56.64
Software Engineer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,56.48
Software Engineer,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,56.13
Software Engineer,42,Introduction to on-device AI,introduction-to-on-device-ai,56.06
Software Engineer,7,How Diffusion Models Work,diffusion-models,55.84
Software Engineer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,55
Software Engineer,26,Building Applications with Vector Databases,building-applications-vector-databases,54.59
Software Engineer,"1,003",Intro to Federated Learning,intro-to-federated-learning,53.8
Software Engineer,"1,002",Pretraining LLMs,pretraining-llms,51.87
Software Engineer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,50.9
Software Engineer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,50.71
Software Engineer,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,49.15
Software Engineer,31,Efficiently Serving LLMs,efficiently-serving-llms,48.74
Software Engineer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,48.7
Software Engineer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,47.48
Software Engineer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,45.4
Software Engineer,24,LLMOps,llmops,45.06
Software Engineer,25,Automated Testing for LLMOps,automated-testing-llmops,44.27
Software Engineer,45,Building Your Own Database Agent,building-your-own-database-agent,36.73
Software Engineer - Machine Learning,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,100
Software Engineer - Machine Learning,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,100
Software Engineer - Machine Learning,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,94.12
Software Engineer - Machine Learning,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,87.5
Software Engineer - Machine Learning,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,82.76
Software Engineer - Machine Learning,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,79.04
Software Engineer - Machine Learning,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,77.97
Software Engineer - Machine Learning,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,77.78
Software Engineer - Machine Learning,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,77.27
Software Engineer - Machine Learning,"1,002",Pretraining LLMs,pretraining-llms,76.92
Software Engineer - Machine Learning,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,76.19
Software Engineer - Machine Learning,29,Open Source Models with Hugging Face,open-source-models-hugging-face,76.11
Software Engineer - Machine Learning,44,AI Agents in LangGraph,ai-agents-in-langgraph,75.98
Software Engineer - Machine Learning,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,75.47
Software Engineer - Machine Learning,6,LangChain for LLM Application Development,langchain,75.31
Software Engineer - Machine Learning,9,LangChain Chat with Your Data,langchain-chat-with-your-data,71.6
Software Engineer - Machine Learning,8,Building Systems with the ChatGPT API,chatgpt-building-system,70.28
Software Engineer - Machine Learning,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,70.21
Software Engineer - Machine Learning,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,70.15
Software Engineer - Machine Learning,"1,003",Intro to Federated Learning,intro-to-federated-learning,70
Software Engineer - Machine Learning,36,Getting Started with Mistral,getting-started-with-mistral,69.84
Software Engineer - Machine Learning,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,69.72
Software Engineer - Machine Learning,998,Generative AI for Everyone,genai4e,69.03
Software Engineer - Machine Learning,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,68
Software Engineer - Machine Learning,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,66.97
Software Engineer - Machine Learning,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,66.67
Software Engineer - Machine Learning,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,66.17
Software Engineer - Machine Learning,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,65.35
Software Engineer - Machine Learning,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,65.16
Software Engineer - Machine Learning,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,64.58
Software Engineer - Machine Learning,7,How Diffusion Models Work,diffusion-models,63.86
Software Engineer - Machine Learning,30,Knowledge Graphs for RAG,knowledge-graphs-rag,63.64
Software Engineer - Machine Learning,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,63.46
Software Engineer - Machine Learning,38,Quantization in Depth,quantization-in-depth,63.41
Software Engineer - Machine Learning,33,Red Teaming LLM Applications,red-teaming-llm-applications,62.96
Software Engineer - Machine Learning,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,62.39
Software Engineer - Machine Learning,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,62.22
Software Engineer - Machine Learning,42,Introduction to on-device AI,introduction-to-on-device-ai,61.67
Software Engineer - Machine Learning,12,Large Language Models with Semantic Search,large-language-models-semantic-search,61.61
Software Engineer - Machine Learning,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,61.19
Software Engineer - Machine Learning,10,Building Generative AI Applications with Gradio,huggingface-gradio,61.04
Software Engineer - Machine Learning,16,Pair Programming with a Large Language Model,pair-programming-llm,60.42
Software Engineer - Machine Learning,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,59.63
Software Engineer - Machine Learning,31,Efficiently Serving LLMs,efficiently-serving-llms,59.38
Software Engineer - Machine Learning,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,58.52
Software Engineer - Machine Learning,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,57.89
Software Engineer - Machine Learning,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,57.14
Software Engineer - Machine Learning,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,56.25
Software Engineer - Machine Learning,13,Finetuning Large Language Models,finetuning-large-language-models,55.83
Software Engineer - Machine Learning,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,55
Software Engineer - Machine Learning,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,54.97
Software Engineer - Machine Learning,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,51.4
Software Engineer - Machine Learning,26,Building Applications with Vector Databases,building-applications-vector-databases,47.71
Software Engineer - Machine Learning,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,47.62
Software Engineer - Machine Learning,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,44.74
Software Engineer - Machine Learning,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,44.34
Software Engineer - Machine Learning,24,LLMOps,llmops,41.61
Software Engineer - Machine Learning,45,Building Your Own Database Agent,building-your-own-database-agent,33.02
Software Engineer - Machine Learning,25,Automated Testing for LLMOps,automated-testing-llmops,28.85
,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,100
,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,100
,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,100
,44,AI Agents in LangGraph,ai-agents-in-langgraph,100
,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,100
,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,100
,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,83.33
,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,67.73
,6,LangChain for LLM Application Development,langchain,66.93
,9,LangChain Chat with Your Data,langchain-chat-with-your-data,66.82
,29,Open Source Models with Hugging Face,open-source-models-hugging-face,65.63
,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,63.64
,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,63.58
,8,Building Systems with the ChatGPT API,chatgpt-building-system,62.16
,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,60.9
,998,Generative AI for Everyone,genai4e,60.59
,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,59.85
,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,58.01
,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,56.82
,12,Large Language Models with Semantic Search,large-language-models-semantic-search,56.38
,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,55.33
,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,54.74
,10,Building Generative AI Applications with Gradio,huggingface-gradio,54.68
,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,54.41
,16,Pair Programming with a Large Language Model,pair-programming-llm,54.28
,13,Finetuning Large Language Models,finetuning-large-language-models,54.16
,7,How Diffusion Models Work,diffusion-models,53.8
,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,53.27
,31,Efficiently Serving LLMs,efficiently-serving-llms,52.88
,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,52.82
,30,Knowledge Graphs for RAG,knowledge-graphs-rag,52.41
,33,Red Teaming LLM Applications,red-teaming-llm-applications,50.59
,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,50
,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,50
,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,49.64
,26,Building Applications with Vector Databases,building-applications-vector-databases,48
,36,Getting Started with Mistral,getting-started-with-mistral,47.92
,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,46.39
,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,46.22
,25,Automated Testing for LLMOps,automated-testing-llmops,44.44
,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,42.57
,24,LLMOps,llmops,35.28
,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,0
,38,Quantization in Depth,quantization-in-depth,0
,45,Building Your Own Database Agent,building-your-own-database-agent,0
,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,0
