job_title_name,course_id,name,en_name,enrollments
Prefer not to answer,1,AI For Beginner,AI_For_Beginner,1
Product Management,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"20,891"
Product Management,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"5,371"
Product Management,8,Building Systems with the ChatGPT API,chatgpt-building-system,"4,625"
Product Management,6,LangChain for LLM Application Development,langchain,"4,528"
Product Management,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"2,931"
Product Management,13,Finetuning Large Language Models,finetuning-large-language-models,"2,890"
Product Management,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"2,413"
Product Management,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"1,829"
Product Management,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"1,751"
Product Management,16,Pair Programming with a Large Language Model,pair-programming-llm,"1,728"
Product Management,10,Building Generative AI Applications with Gradio,huggingface-gradio,"1,713"
Product Management,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"1,588"
Product Management,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"1,566"
Product Management,7,How Diffusion Models Work,diffusion-models,"1,526"
Product Management,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"1,488"
Product Management,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"1,390"
Product Management,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"1,375"
Product Management,44,AI Agents in LangGraph,ai-agents-in-langgraph,"1,344"
Product Management,24,LLMOps,llmops,"1,309"
Product Management,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"1,201"
Product Management,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"1,184"
Product Management,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"1,164"
Product Management,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"1,095"
Product Management,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"1,082"
Product Management,26,Building Applications with Vector Databases,building-applications-vector-databases,"1,035"
Product Management,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,"1,035"
Product Management,45,Building Your Own Database Agent,building-your-own-database-agent,"1,001"
Product Management,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,975
Product Management,42,Introduction to on-device AI,introduction-to-on-device-ai,895
Product Management,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,840
Product Management,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,700
Product Management,36,Getting Started with Mistral,getting-started-with-mistral,660
Product Management,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,640
Product Management,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,628
Product Management,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,612
Product Management,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,538
Product Management,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,537
Product Management,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,535
Product Management,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,504
Product Management,"1,002",Pretraining LLMs,pretraining-llms,503
Product Management,33,Red Teaming LLM Applications,red-teaming-llm-applications,488
Product Management,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,485
Product Management,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,477
Product Management,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,433
Product Management,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,422
Product Management,31,Efficiently Serving LLMs,efficiently-serving-llms,422
Product Management,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,410
Product Management,25,Automated Testing for LLMOps,automated-testing-llmops,405
Product Management,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,404
Product Management,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,402
Product Management,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,366
Product Management,"1,003",Intro to Federated Learning,intro-to-federated-learning,285
Product Management,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,257
Product Management,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,251
Product Management,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,249
Product Management,38,Quantization in Depth,quantization-in-depth,238
Product Management,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,234
Product Management,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,70
Product Management,3,Pandas,Pandas,1
Software Engineer,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"227,480"
Software Engineer,6,LangChain for LLM Application Development,langchain,"41,002"
Software Engineer,16,Pair Programming with a Large Language Model,pair-programming-llm,"36,192"
Software Engineer,13,Finetuning Large Language Models,finetuning-large-language-models,"35,009"
Software Engineer,8,Building Systems with the ChatGPT API,chatgpt-building-system,"34,265"
Software Engineer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"30,784"
Software Engineer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"26,105"
Software Engineer,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"23,921"
Software Engineer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"18,392"
Software Engineer,7,How Diffusion Models Work,diffusion-models,"13,750"
Software Engineer,10,Building Generative AI Applications with Gradio,huggingface-gradio,"13,720"
Software Engineer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"12,068"
Software Engineer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"10,952"
Software Engineer,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"10,028"
Software Engineer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"9,172"
Software Engineer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"8,763"
Software Engineer,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"8,215"
Software Engineer,44,AI Agents in LangGraph,ai-agents-in-langgraph,"6,927"
Software Engineer,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"6,724"
Software Engineer,24,LLMOps,llmops,"6,673"
Software Engineer,26,Building Applications with Vector Databases,building-applications-vector-databases,"6,668"
Software Engineer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"6,395"
Software Engineer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,"6,040"
Software Engineer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"5,921"
Software Engineer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,"5,522"
Software Engineer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"5,482"
Software Engineer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"5,424"
Software Engineer,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,"5,233"
Software Engineer,45,Building Your Own Database Agent,building-your-own-database-agent,"5,016"
Software Engineer,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,"4,571"
Software Engineer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,"4,492"
Software Engineer,42,Introduction to on-device AI,introduction-to-on-device-ai,"4,367"
Software Engineer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"4,330"
Software Engineer,36,Getting Started with Mistral,getting-started-with-mistral,"3,928"
Software Engineer,25,Automated Testing for LLMOps,automated-testing-llmops,"3,823"
Software Engineer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,"3,559"
Software Engineer,31,Efficiently Serving LLMs,efficiently-serving-llms,"3,555"
Software Engineer,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,"3,306"
Software Engineer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,"3,196"
Software Engineer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,"2,967"
Software Engineer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,"2,934"
Software Engineer,"1,002",Pretraining LLMs,pretraining-llms,"2,855"
Software Engineer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,"2,734"
Software Engineer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,"2,695"
Software Engineer,33,Red Teaming LLM Applications,red-teaming-llm-applications,"2,611"
Software Engineer,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,"2,357"
Software Engineer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,"2,318"
Software Engineer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,"2,195"
Software Engineer,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,"2,033"
Software Engineer,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,"1,983"
Software Engineer,38,Quantization in Depth,quantization-in-depth,"1,916"
Software Engineer,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,"1,617"
Software Engineer,"1,003",Intro to Federated Learning,intro-to-federated-learning,"1,524"
Software Engineer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,"1,522"
Software Engineer,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,"1,245"
Software Engineer,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,"1,083"
Software Engineer,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,952
Software Engineer,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,598
Software Engineer,3,Pandas,Pandas,6
Software Engineer,1,AI For Beginner,AI_For_Beginner,4
Software Engineer,4,Pandas_test,Pandas_test,2
Software Engineer - Machine Learning,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"26,947"
Software Engineer - Machine Learning,6,LangChain for LLM Application Development,langchain,"9,499"
Software Engineer - Machine Learning,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"5,974"
Software Engineer - Machine Learning,13,Finetuning Large Language Models,finetuning-large-language-models,"5,678"
Software Engineer - Machine Learning,8,Building Systems with the ChatGPT API,chatgpt-building-system,"5,607"
Software Engineer - Machine Learning,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"4,855"
Software Engineer - Machine Learning,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"3,477"
Software Engineer - Machine Learning,7,How Diffusion Models Work,diffusion-models,"3,431"
Software Engineer - Machine Learning,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"3,101"
Software Engineer - Machine Learning,10,Building Generative AI Applications with Gradio,huggingface-gradio,"2,862"
Software Engineer - Machine Learning,44,AI Agents in LangGraph,ai-agents-in-langgraph,"2,858"
Software Engineer - Machine Learning,16,Pair Programming with a Large Language Model,pair-programming-llm,"2,826"
Software Engineer - Machine Learning,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"2,817"
Software Engineer - Machine Learning,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"2,815"
Software Engineer - Machine Learning,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"2,774"
Software Engineer - Machine Learning,24,LLMOps,llmops,"2,559"
Software Engineer - Machine Learning,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"2,548"
Software Engineer - Machine Learning,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"2,489"
Software Engineer - Machine Learning,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"2,262"
Software Engineer - Machine Learning,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"2,256"
Software Engineer - Machine Learning,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"2,104"
Software Engineer - Machine Learning,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"2,010"
Software Engineer - Machine Learning,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"1,928"
Software Engineer - Machine Learning,26,Building Applications with Vector Databases,building-applications-vector-databases,"1,863"
Software Engineer - Machine Learning,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,"1,733"
Software Engineer - Machine Learning,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"1,624"
Software Engineer - Machine Learning,45,Building Your Own Database Agent,building-your-own-database-agent,"1,615"
Software Engineer - Machine Learning,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,"1,548"
Software Engineer - Machine Learning,42,Introduction to on-device AI,introduction-to-on-device-ai,"1,493"
Software Engineer - Machine Learning,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,"1,409"
Software Engineer - Machine Learning,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,"1,390"
Software Engineer - Machine Learning,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,"1,296"
Software Engineer - Machine Learning,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"1,258"
Software Engineer - Machine Learning,"1,002",Pretraining LLMs,pretraining-llms,"1,253"
Software Engineer - Machine Learning,36,Getting Started with Mistral,getting-started-with-mistral,"1,213"
Software Engineer - Machine Learning,31,Efficiently Serving LLMs,efficiently-serving-llms,"1,185"
Software Engineer - Machine Learning,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,"1,128"
Software Engineer - Machine Learning,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,"1,097"
Software Engineer - Machine Learning,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,"1,096"
Software Engineer - Machine Learning,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,"1,093"
Software Engineer - Machine Learning,38,Quantization in Depth,quantization-in-depth,"1,087"
Software Engineer - Machine Learning,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,"1,060"
Software Engineer - Machine Learning,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,994
Software Engineer - Machine Learning,25,Automated Testing for LLMOps,automated-testing-llmops,992
Software Engineer - Machine Learning,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,963
Software Engineer - Machine Learning,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,849
Software Engineer - Machine Learning,33,Red Teaming LLM Applications,red-teaming-llm-applications,814
Software Engineer - Machine Learning,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,811
Software Engineer - Machine Learning,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,799
Software Engineer - Machine Learning,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,721
Software Engineer - Machine Learning,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,629
Software Engineer - Machine Learning,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,589
Software Engineer - Machine Learning,"1,003",Intro to Federated Learning,intro-to-federated-learning,554
Software Engineer - Machine Learning,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,509
Software Engineer - Machine Learning,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,490
Software Engineer - Machine Learning,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,476
Software Engineer - Machine Learning,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,258
Software Engineer - Machine Learning,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,216
Software Engineer - Machine Learning,3,Pandas,Pandas,1
,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"390,941"
,8,Building Systems with the ChatGPT API,chatgpt-building-system,"99,847"
,6,LangChain for LLM Application Development,langchain,"88,928"
,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"44,630"
,7,How Diffusion Models Work,diffusion-models,"42,026"
,13,Finetuning Large Language Models,finetuning-large-language-models,"29,799"
,16,Pair Programming with a Large Language Model,pair-programming-llm,"20,608"
,10,Building Generative AI Applications with Gradio,huggingface-gradio,"20,075"
,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"18,402"
,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"14,903"
,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"14,052"
,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"12,235"
,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"11,583"
,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"11,250"
,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"10,014"
,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"9,169"
,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"9,160"
,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"8,381"
,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,"7,260"
,24,LLMOps,llmops,"7,216"
,31,Efficiently Serving LLMs,efficiently-serving-llms,"5,389"
,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"5,056"
,26,Building Applications with Vector Databases,building-applications-vector-databases,"4,975"
,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,"4,669"
,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,"4,278"
,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,"4,012"
,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,"3,858"
,33,Red Teaming LLM Applications,red-teaming-llm-applications,"3,673"
,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,"3,548"
,25,Automated Testing for LLMOps,automated-testing-llmops,"2,348"
,36,Getting Started with Mistral,getting-started-with-mistral,"1,927"
,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,"1,719"
,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"1,017"
,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,371
,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,296
,44,AI Agents in LangGraph,ai-agents-in-langgraph,219
,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,193
,45,Building Your Own Database Agent,building-your-own-database-agent,190
,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,149
,42,Introduction to on-device AI,introduction-to-on-device-ai,133
,"1,002",Pretraining LLMs,pretraining-llms,114
,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,109
,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,97
,38,Quantization in Depth,quantization-in-depth,96
,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,95
,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,94
,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,87
,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,85
,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,79
,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,72
,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,71
,"1,003",Intro to Federated Learning,intro-to-federated-learning,57
,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,55
,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,53
,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,46
,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,43
,3,Pandas,Pandas,28
,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,19
,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,16
,4,Pandas_test,Pandas_test,11
,1,AI For Beginner,AI_For_Beginner,2
